Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US31,31,Nebraska,951217,843593,49314,13884,23148,1237,20041
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,204451,178128,5515,11762,1616,1121,6309
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1703152,1515494,90460,15913,45969,1167,34149
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1907603,1693622,95975,27675,47585,2288,40458
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,100970,88001,2735,5765,790,511,3168
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,860975,765165,44339,8185,24786,546,17954
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US31,31,Nebraska,961945,853166,47074,13950,25576,1057,21122
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,109941,95918,2973,6186,845,622,3397
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,848190,751797,47031,7829,23491,634,17408
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US31,31,Nebraska,958131,847715,50004,14015,24336,1256,20805
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,210911,183919,5708,11951,1635,1133,6565
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1709165,1516962,91370,16014,48277,1180,35362
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1920076,1700881,97078,27965,49912,2313,41927
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349432,311365,10879,9190,5447,1811,10740
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987503,719803,103432,12169,105846,7845,38408
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US32,32,Nevada,1336935,1031168,114311,21359,111293,9656,49148
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367069,328476,10851,10076,5250,1854,10562
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996547,746850,106062,11530,86935,7797,37373
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US32,32,Nevada,1363616,1075326,116913,21606,92185,9651,47935
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716501,639841,21730,19266,10697,3665,21302
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984050,1466653,209494,23699,192781,15642,75781
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700551,2106494,231224,42965,203478,19307,97083
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349438,311371,10879,9190,5447,1811,10740
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987532,719828,103435,12170,105846,7845,38408
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US32,32,Nevada,1336970,1031199,114314,21360,111293,9656,49148
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367114,328510,10859,10077,5251,1854,10563
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996607,746884,106083,11533,86935,7797,37375
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US32,32,Nevada,1363721,1075394,116942,21610,92186,9651,47938
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716552,639881,21738,19267,10698,3665,21303
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984139,1466712,209518,23703,192781,15642,75783
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700691,2106593,231256,42970,203479,19307,97086
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US32,32,Nevada,350852,312591,10925,9238,5453,1819,10826
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987598,718691,103674,12170,106609,7842,38612
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US32,32,Nevada,1338450,1031282,114599,21408,112062,9661,49438
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US32,32,Nevada,368145,329335,10893,10118,5279,1859,10661
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996202,745586,106308,11511,87462,7791,37544
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US32,32,Nevada,1364347,1074921,117201,21629,92741,9650,48205
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,718997,641926,21818,19356,10732,3678,21487
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1983800,1464277,209982,23681,194071,15633,76156
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2702797,2106203,231800,43037,204803,19311,97643
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US32,32,Nevada,358580,319133,11253,9465,5495,1876,11358
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,989229,714221,105479,12212,109875,7941,39501
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US32,32,Nevada,1347809,1033354,116732,21677,115370,9817,50859
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US32,32,Nevada,374041,334201,11119,10303,5403,1917,11098
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996320,740716,107829,11519,90038,7851,38367
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US32,32,Nevada,1370361,1074917,118948,21822,95441,9768,49465
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,732621,653334,22372,19768,10898,3793,22456
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1985549,1454937,213308,23731,199913,15792,77868
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2718170,2108271,235680,43499,210811,19585,100324
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US32,32,Nevada,367187,326636,11590,9656,5577,1898,11830
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,998515,714100,109585,12376,113536,8040,40878
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US32,32,Nevada,1365702,1040736,121175,22032,119113,9938,52708
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US32,32,Nevada,381885,340757,11381,10543,5554,1994,11656
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1004823,740725,111905,11668,92712,7945,39868
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US32,32,Nevada,1386708,1081482,123286,22211,98266,9939,51524
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,749072,667393,22971,20199,11131,3892,23486
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2003338,1454825,221490,24044,206248,15985,80746
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2752410,2122218,244461,44243,217379,19877,104232
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US32,32,Nevada,376835,334834,11941,9936,5732,1976,12416
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1007321,713884,112244,12474,118144,8274,42301
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US32,32,Nevada,1384156,1048718,124185,22410,123876,10250,54717
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US32,32,Nevada,390427,347956,11722,10763,5699,2088,12199
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1011964,740626,114008,11712,96150,8176,41292
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US32,32,Nevada,1402391,1088582,125730,22475,101849,10264,53491
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,767262,682790,23663,20699,11431,4064,24615
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2019285,1454510,226252,24186,214294,16450,83593
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2786547,2137300,249915,44885,225725,20514,108208
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US32,32,Nevada,387728,344082,12265,10392,5916,2044,13029
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1020330,715725,116589,12711,122704,8508,44093
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US32,32,Nevada,1408058,1059807,128854,23103,128620,10552,57122
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US32,32,Nevada,400447,356437,12113,11159,5859,2142,12737
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1023225,742851,117556,11885,99587,8270,43076
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US32,32,Nevada,1423672,1099288,129669,23044,105446,10412,55813
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,788175,700519,24378,21551,11775,4186,25766
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2043555,1458576,234145,24596,222291,16778,87169
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2831730,2159095,258523,46147,234066,20964,112935
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US32,32,Nevada,400203,354614,12866,10765,6161,2121,13676
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1034801,717542,121888,12848,127642,8703,46178
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US32,32,Nevada,1435004,1072156,134754,23613,133803,10824,59854
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US32,32,Nevada,412489,366499,12640,11575,6071,2246,13458
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1035564,744523,122165,12050,103439,8512,44875
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US32,32,Nevada,1448053,1111022,134805,23625,109510,10758,58333
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,812692,721113,25506,22340,12232,4367,27134
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2070365,1462065,244053,24898,231081,17215,91053
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2883057,2183178,269559,47238,243313,21582,118187
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US32,32,Nevada,413280,365514,13422,11285,6392,2222,14445
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1050769,719243,128010,12961,133218,9087,48250
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US32,32,Nevada,1464049,1084757,141432,24246,139610,11309,62695
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US32,32,Nevada,425468,377513,13139,12010,6294,2331,14181
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1049737,746645,127357,12209,107580,8889,47057
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US32,32,Nevada,1475205,1124158,140496,24219,113874,11220,61238
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,838748,743027,26561,23295,12686,4553,28626
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2100506,1465888,255367,25170,240798,17976,95307
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2939254,2208915,281928,48465,253484,22529,123933
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US32,32,Nevada,426021,376269,14044,11699,6579,2303,15127
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1068269,721577,134408,13198,139081,9399,50606
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US32,32,Nevada,1494290,1097846,148452,24897,145660,11702,65733
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US32,32,Nevada,438644,388533,13667,12467,6528,2420,15029
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1065105,749278,132557,12358,112345,9179,49388
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US32,32,Nevada,1503749,1137811,146224,24825,118873,11599,64417
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,864665,764802,27711,24166,13107,4723,30156
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2133374,1470855,266965,25556,251426,18578,99994
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2998039,2235657,294676,49722,264533,23301,130150
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648759,617588,6036,1315,15030,171,8619
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667076,633191,7196,1688,15219,270,9512
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631007,599623,7834,1413,13562,165,8410
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649394,615130,9169,1842,13714,262,9277
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279766,1217211,13870,2728,28592,336,17029
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316470,1248321,16365,3530,28933,532,18789
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648752,617580,6036,1315,15030,171,8620
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667069,633183,7196,1688,15219,270,9513
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18389,15509,1335,429,152,97,867
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631002,599618,7834,1413,13562,165,8410
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649391,615127,9169,1842,13714,262,9277
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36706,31112,2495,802,341,196,1760
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279754,1217198,13870,2728,28592,336,17030
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316460,1248310,16365,3530,28933,532,18790
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18421,15702,1159,377,188,96,899
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648755,617363,6088,1319,15149,170,8666
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667176,633065,7247,1696,15337,266,9565
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18504,15593,1348,436,152,100,875
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631020,599432,7910,1408,13642,161,8467
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649524,615025,9258,1844,13794,261,9342
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36925,31295,2507,813,340,196,1774
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279775,1216795,13998,2727,28791,331,17133
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316700,1248090,16505,3540,29131,527,18907
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19114,16321,1192,398,188,100,915
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648675,616269,6322,1327,15767,173,8817
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667789,632590,7514,1725,15955,273,9732
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,19344,16271,1395,477,176,111,914
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631212,598539,8173,1386,14205,169,8740
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US33,33,New Hampshire,650556,614810,9568,1863,14381,280,9654
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,38458,32592,2587,875,364,211,1829
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279887,1214808,14495,2713,29972,342,17557
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1318345,1247400,17082,3588,30336,553,19386
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19821,16898,1244,404,195,109,971
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,649086,615676,6608,1323,16312,180,8987
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US33,33,New Hampshire,668907,632574,7852,1727,16507,289,9958
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,20254,17035,1481,503,194,111,930
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631762,598012,8526,1414,14664,157,8989
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US33,33,New Hampshire,652016,615047,10007,1917,14858,268,9919
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,40075,33933,2725,907,389,220,1901
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1280848,1213688,15134,2737,30976,337,17976
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1320923,1247621,17859,3644,31365,557,19877
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,20479,17419,1330,410,191,107,1022
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648857,614543,6738,1334,16927,177,9138
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US33,33,New Hampshire,669336,631962,8068,1744,17118,284,10160
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,21033,17597,1609,525,204,115,983
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,632253,597513,8679,1433,15244,157,9227
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US33,33,New Hampshire,653286,615110,10288,1958,15448,272,10210
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,41512,35016,2939,935,395,222,2005
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1281110,1212056,15417,2767,32171,334,18365
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1322622,1247072,18356,3702,32566,556,20370
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,21243,17974,1443,434,215,103,1074
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,650418,615119,6858,1341,17566,184,9350
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US33,33,New Hampshire,671661,633093,8301,1775,17781,287,10424
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,21887,18280,1699,535,197,108,1068
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,635136,599249,8954,1454,15876,169,9434
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US33,33,New Hampshire,657023,617529,10653,1989,16073,277,10502
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,43130,36254,3142,969,412,211,2142
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1285554,1214368,15812,2795,33442,353,18784
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1328684,1250622,18954,3764,33854,564,20926
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,22156,18742,1529,456,218,102,1109
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,649652,613434,7020,1346,18148,184,9520
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US33,33,New Hampshire,671808,632176,8549,1802,18366,286,10629
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,22800,19072,1776,543,186,112,1111
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,635526,598551,9163,1447,16446,185,9734
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US33,33,New Hampshire,658326,617623,10939,1990,16632,297,10845
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,44956,37814,3305,999,404,214,2220
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1285178,1211985,16183,2793,34594,369,19254
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1330134,1249799,19488,3792,34998,583,21474
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,23212,19567,1645,480,231,109,1180
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,650904,613572,7318,1358,18628,182,9846
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US33,33,New Hampshire,674116,633139,8963,1838,18859,291,11026
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,23936,19892,1925,584,206,117,1212
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,636963,598805,9504,1454,17004,193,10003
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US33,33,New Hampshire,660899,618697,11429,2038,17210,310,11215
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,47148,39459,3570,1064,437,226,2392
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1287867,1212377,16822,2812,35632,375,19849
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1335015,1251836,20392,3876,36069,601,22241
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,24331,20463,1736,510,248,119,1255
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,653455,614999,7566,1368,19232,177,10113
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US33,33,New Hampshire,677786,635462,9302,1878,19480,296,11368
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,25236,20897,2096,615,222,132,1274
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,639773,600448,9841,1485,17500,187,10312
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US33,33,New Hampshire,665009,621345,11937,2100,17722,319,11586
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,49567,41360,3832,1125,470,251,2529
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1293228,1215447,17407,2853,36732,364,20425
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1342795,1256807,21239,3978,37202,615,22954
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771726,648069,74659,17249,6628,2600,22521
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740568,2693410,604024,6526,376368,1261,58979
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512294,3341479,678683,23775,382996,3861,81500
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783418,660055,71780,19929,6599,2672,22383
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496182,2544964,531542,6203,356617,1198,55658
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US34,34,New Jersey,4279600,3205019,603322,26132,363216,3870,78041
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1555144,1308124,146439,37178,13227,5272,44904
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7236750,5238374,1135566,12729,732985,2459,114637
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8791894,6546498,1282005,49907,746212,7731,159541
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771727,648070,74659,17249,6628,2600,22521
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740586,2693422,604025,6526,376373,1261,58979
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512313,3341492,678684,23775,383001,3861,81500
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783426,660060,71783,19929,6599,2672,22383
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496214,2544977,531558,6203,356620,1198,55658
